ID,Problem,Model Response,Extracted Answer,Ground Truth,Correct,Latency,Subject,Input Tokens,Output Tokens
2daf4b63-971f-4432-9f87-45628d9385f4,A nonsedating antidepressant is -,The answer is (A),A,A,True,4.589103041,Psychiatry,78,464
3e1381e1-a48c-4f0b-83c0-9c92892286e7,Disruption or disorganization of biological rhythm is observed in:,The answer is (C),C,C,True,12.209536588,Psychiatry,75,976
6f17b679-e7d1-4c35-b3a9-66f71e3ab255,Drug of choice for attention deficit disorder with hyperactivity is: September 2009,The answer is (D),D,D,True,4.923279062,Psychiatry,88,336
94ceb76a-9b48-430a-b4a3-1978bb4110e1,Which is not classical 4 A's of Schizophrenia,Bleuler’s classical 4 A’s of schizophrenia are: - Affect (blunted/inappropriate) - Autism (social withdrawal) - Ambivalence - Association (loosened associations)  Automatism is not one of them.  The answer is (D),D,D,True,2.650272217,Psychiatry,76,255
bf14068e-4d73-4e3c-9dc5-52a33b1118c1,which of the following is a type of narcisstic personlaity disorder,"Narcissistic personality disorder is characterized by grandiosity, a need for admiration, and a lack of empathy. A common feature is believing they are special and unique and should associate only with other special or high-status people.  - ""Considers themselves as special"" aligns with narcissistic traits. - ""Cold and eccentric"" is more suggestive of schizoid or schizotypal traits. - ""Dependent on others"" aligns with dependent personality disorder. - ""Shy"" aligns with avoidant personality traits.  The answer is (A)",A,A,True,5.831984601,Psychiatry,85,375
85c4996b-5d92-4cbe-af65-d478a1c13a08,Apraxia is a disorder of:,"Apraxia is the inability to carry out learned purposeful movements despite intact strength, coordination, and comprehension. It reflects a deficit in motor planning (often due to lesions in the dominant parietal lobe or premotor areas), not a primary motor, sensory, or cerebellar disorder.  The answer is (D)",D,D,True,4.495445823,Psychiatry,77,267
0fc54387-0d3d-4266-a3f5-0ed108c2aa64,The diagnostic feature that differentiates PTSD from other disorders that occur following a stressful incident is :,"PTSD is specifically characterized by the combination of intrusive re-experiencing of the trauma and persistent avoidance of trauma-related cues, which distinguishes it from other post-stress disorders. Nightmares and autonomic arousal can occur in several conditions and are not uniquely diagnostic.  The answer is (C)",C,C,True,4.411588734,Psychiatry,99,262
eb8c0d33-d4ab-4c73-b081-d3c16c4333dd,A component of conversion disorder is,The answer is (A),A,A,True,10.362939532,Psychiatry,76,1040
bb741426-080c-4a68-ac75-a78917e80365,Shepherd's crook deformity is a characteristic radiological feature of,The answer is (C),C,C,True,5.333947424,Radiology,88,272
c98ffa4a-bf88-4296-a38a-7fc9aeb4e328,Mould therapy is used in the treatment of:,The answer is (D),D,D,True,2.766560916,Radiology,76,208
beb0d1f1-b69b-4d6d-976c-f5aab658bd98,Somatic passivity is a feature of,"Somatic passivity refers to the experience that bodily sensations are being imposed by an external force, a Schneiderian first-rank symptom typical of schizophrenia (especially paranoid schizophrenia).  The answer is (B)",B,B,True,8.051818256,Psychiatry,80,370
5930efe0-aabd-4031-add7-926dca85292b,"A 27-year-old woman comes to psychiatrist complaining of sleep difficulty since her breakup a month ago. On exploring fuher she repos difficulty in work, decision making, socializing without his help. Since early age she has struggled with low self-confidence and fears of rejection and abandonment. She appears anxious and sad but brightens easily. Which of the following is the most likely diagnosis in this patient?",The answer is (D),D,D,True,7.878689415,Psychiatry,149,464
40bbd327-f403-4346-a6f6-3427f0f901f7,Best way to know the position and integrity of ICD (implantable Cardioverter defibrillator) is,"To assess the position and integrity of an implantable cardioverter-defibrillator (ICD), the standard and most practical imaging modality is a plain radiograph (chest X-ray). It readily shows the generator location, lead course, lead dislodgement, and potential lead fractures. CT introduces metal artifact and unnecessary radiation for this purpose, MRI is often contraindicated or limited depending on device compatibility, and PET has no role in device integrity assessment.  The answer is (A)",A,A,True,4.570259787,Radiology,84,426
a262f34f-7bad-4096-80f2-a2262a924336,Digital subtraction Angiography of a 35 year old smoker is given. What is the possible diagnosis?,"In a young adult smoker, distal small- to medium-vessel occlusive disease with characteristic corkscrew collaterals on DSA is most consistent with Buerger’s (thromboangiitis obliterans), rather than atherosclerosis (older patients), Takayasu’s (large-vessel disease in young females), or Kawasaki (pediatric coronary involvement).  The answer is (B)",B,B,True,4.890267354,Radiology,93,539
d4a2cf86-145c-4dec-abf0-5b0c5aaa7d66,Hyperinflation of lung in CXR is seen in -,The answer is (B),B,B,True,8.638592529,Radiology,87,848
7c4bfcde-b42a-4cb8-83bf-6d9122c68f27,For the evaluation of blunt abdominal trauma which of the following imaging modalities is ideal?,The answer is (B),B,B,True,3.283973111,Radiology,84,336
821d8264-49b9-4731-bfa1-2c5836041c5b,Polyuria,The answer is (D),D,A,False,23.717074784,Psychiatry,69,2064
72d4eae9-e21e-4e68-8b44-b5be2bfc2a57,"A 35 years old male, with pre-morbid anxious traits & heavy smoker, believes that he has been suffering from 'lung carcinoma' for a year, No significant clinical finding is detected on examination and relevant investigation. He continues to stick to his belief despite evidence to the contrary. In the process, he has spent a huge amount of money, time and energy in getting himself unduly investigated. He is most likely suffering from -","- The patient has a fixed, unshakeable belief that he has lung cancer despite normal examinations and investigations. - In hypochondriasis (illness anxiety disorder), the patient is preoccupied with fears of having an illness, but the belief is not of delusional intensity; they worry about the possibility rather than firmly believing they have the disease. - This presentation fits a somatic type of delusional disorder, where the conviction persists despite clear contrary evidence and without obvious external incentives (ruling out malingering).  The answer is (C)",C,B,False,13.212037861,Psychiatry,160,761
e992e91a-5933-49c1-a887-682e5d4d40b1,A 40 yr. old male patient on long-term steroid therapy for a systemic disease presents with recent onset of severe pain in the right hip. The imaging modality of choice for this problem is?,The answer is (A),A,A,True,2.700344144,Radiology,104,80
2eff991e-4ad0-476a-9ea4-c98f4d26a0ff,The following Clinical sign is seen in which Psychiatric disorder?,The answer is (D),D,D,True,33.92960775,Psychiatry,77,720
dbd65d09-6647-4438-80b6-8a234719b5bb,Bulging fissures in lungs is seen in :,"Bulging fissures, particularly the ""bulging interlobar fissure sign,"" are classically seen in Klebsiella pneumonia. This occurs due to the thick, mucoid exudate and severe inflammation causing lobar expansion that pushes the fissures outward. Staphylococcal pneumonia is more associated with pneumatoceles and abscesses, pulmonary edema shows bat-wing opacities and Kerley lines, and pneumoconiosis produces nodular or fibrotic patterns rather than lobar expansion.  The answer is (A)",A,A,True,3.049579442,Radiology,82,249
c076bb0c-e234-46d5-8f9f-1d18429f74ac,Which one of the following hepatic lesions can be diagnosed with high accuracy by using nuclear imaging?,The answer is (C),C,C,True,9.319219817,Radiology,95,720
0977da5d-fe8e-4781-ac74-f2cedcd79027,MARTEL'S sign is seen in,Martel’s sign refers to the “overhanging edge” erosions seen on radiographs in gout.  The answer is (A),A,A,True,8.545528599,Radiology,73,486
abf511e6-780b-42b1-bcde-8b0e545ea6ef,Dye used in IV cholangiography is:,The answer is (C),C,C,True,11.196748018,Radiology,76,784
2ee33231-beaf-4947-8321-3024519ab765,"For the evaluation of blunt abdominal trauma, which of the following imaging modalities is ideal?",The answer is (B),B,B,True,2.804284504,Radiology,85,208
8fe794b8-7cd6-49eb-bdbe-16ea3ee07d57,Absolute C/I of MRI is – a) Pacemakerb) Pregnancy at 1st trimesterc) Aneurysmal clipd) Phobia,The answer is (B),B,B,True,3.692810838,Radiology,92,272
f4aa3258-9ac3-431f-9b03-384d9937c787,Which of the following is used in External Beam Radiotherapy?,The answer is (D),D,D,True,2.16323948,Radiology,79,144
97734ec6-73e4-4705-9306-9a3f99372421,USG probe is made up of:,The answer is (B),B,B,True,10.995317374,Radiology,71,464
65afe4c7-9e5f-4422-b896-c44632c892b2,What does PACS in medical imaging stands for?,The answer is (C),C,C,True,3.881507428,Radiology,88,208
38c991d3-a182-423f-8e2e-ba4fdfd55793,Which is the most sensitive imaging modality to detect early renal tuberculosis?,The answer is (B),B,B,True,11.50622897,Radiology,83,528
d0dff49e-4cd4-4afb-a89d-ba05fa322df5,Perihilar fluffy opacities on chest X-ray is seen in(Jipmer 92),The answer is (D),D,D,True,5.295242868,Radiology,95,272
88b4d6b4-790c-40a1-997a-bb0d94d28ab9,Gas shadow in hea and vessels are seen in,The answer is (A),A,A,True,15.520922437,Radiology,77,720
a209c1b8-84e4-4aec-9a05-4af4f350569b,A PET scan uses which of the following tracer materials?,The answer is (A),A,A,True,2.500122879,Radiology,76,208
2f02cd4c-de5f-4b89-a747-2569e2cd2664,Beheaded Scottish terrier sign is?,The answer is (B),B,B,True,5.359682097,Radiology,82,464
2995f5ab-f660-4e6b-a9e9-32169615e813,Radioactivity acts on which phase of cell cycle: March 2010,"- Radiosensitivity varies through the cell cycle: M phase is most sensitive, followed by G2; S phase (especially late S) is most resistant. - Therefore, radiation most effectively acts during M phase.  The answer is (C)",C,B,False,10.986093425,Radiology,77,698
3f5babf6-d254-4807-95fe-b8ee9eaa3515,"A patient presented with a 4 cm tumour in the left pariental lobe for which he underwent surgery and radiotherapy. After 2 months, he presented with headache and vomiting. Which of the following would best characterize the lesion in this patient?:",The answer is (D),D,D,True,6.967253555,Radiology,138,400
b6ae2aa9-24cf-42b5-989a-d559926d9a0d,To restrict X-ray beam which of the following is done:,"Restricting the X-ray beam means limiting its size and shape to the area of interest to reduce patient dose and scatter. Collimation achieves this by narrowing the beam. Increasing kVp changes beam quality, not size; decreasing target–object distance affects intensity/magnification, not beam restriction; a grid reduces scatter reaching the receptor but does not restrict the primary beam’s size.  The answer is (A)",A,A,True,6.009353325,Radiology,83,412
90ba63ac-0247-4b39-aaed-c9a64b03fa52,Most sensitive test for metastatic deposit is:,The answer is (A),A,A,True,6.557380086,Radiology,74,400
bd9dc739-347c-4657-bbce-cab565701a46,Best diagnostic procedure in acute pancreatitis is:,"- In acute pancreatitis, the clinical picture plus elevated serum amylase/lipase establishes the diagnosis. - Among imaging modalities, contrast-enhanced CT scan is the best diagnostic procedure to confirm pancreatitis and assess severity/complications. - Ultrasound is useful mainly to detect gallstones but is limited for pancreatic visualization due to bowel gas. - MRI/MRCP is not typically first-line for acute diagnosis; HIDA (PIPIDA) scan is for cholecystitis.  The answer is (A)",A,A,True,10.366650093,Radiology,73,499
15233f25-3c48-417e-8344-5be8365dc510,Duplex ultrasonography combines:,The answer is (B),B,B,True,7.605575731,Radiology,94,336
b9ab42e8-d317-44c6-8cef-06a8488492fb,Best method for detecting minimal bronchiectasis is:,- Chest X-ray is insensitive for early/minimal bronchiectasis. - Radionuclide lung scan is not used for structural airway abnormalities. - Bronchography was historically used but is invasive and largely obsolete. - High-resolution CT (CT scan) is the current gold standard for detecting minimal bronchiectasis.  The answer is (B),B,B,True,5.542996255,Radiology,80,399
be136fc5-5b42-4e4b-8e43-42b9bda92de0,Bare orbit is/are seen in -,The answer is (C),C,A,False,8.531927683,Radiology,84,720
10064df6-9fe0-4e3e-838a-e993252795e7,The technique employed in radiotherapy to counteract the effect of tumour motion due to breathing is known as:,"Respiratory motion during treatment is commonly managed by synchronizing radiation delivery with a specific phase of the breathing cycle, a technique called gating.  The answer is (C)",C,C,True,4.631884196,Radiology,85,236
f67f80ad-12c1-45a9-9b86-f4609bee39cb,Left sided cardiac bulge seen on chest X-ray is/are clit:,The answer is (A),A,A,True,10.644892892,Radiology,93,656
ee78e156-4345-4ba1-8d1c-112561c93a26,Local cerebral lesion with a ring on CT scan is caused by –,The answer is (A),A,A,True,8.276067621,Radiology,85,848
44d40ddf-e947-427b-a3b9-275f4b7e2099,C-1 and C-2 can be best visualized by:,"- AP view: C1–C2 are often obscured by the mandible and skull base. - Lateral view: good for overall alignment but not optimal for the dens and lateral masses of C1. - Oblique view: best for neural foramina, not specifically C1–C2. - Odontoid (open-mouth) view: specifically designed to visualize the dens and lateral masses of C1–C2.  The answer is (D)",D,D,True,9.678301866,Radiology,83,616
3a8af3e3-917e-4f7a-aa11-acbbbad5c855,Radiotherapy least useful in the primary management of-,The answer is (A),A,A,True,5.094813432,Radiology,76,464
8d5ccda3-9972-48df-b6a0-38043135c85c,A 43 year old female underwent screening mammography. Which of the following features on mammogram would suggest malignancy in this patient?,"Malignant features on mammography include irregular or spiculated margins and suspicious microcalcifications (pleomorphic, clustered, linear/branching). Benign features more often have smooth, well-defined margins and may be of lower density. Therefore, the feature suggesting malignancy is areas of spiculated microcalcifications.  The answer is (C)",C,C,True,5.608283977,Radiology,101,464
01908706-42da-4f6d-ae6d-a328b98e929d,Type of CT Scan used to characterise the chemical composition of kidney stones?,The answer is (C),C,C,True,3.651477938,Radiology,82,336
4e5094da-d5bd-4233-b972-73d37ca5b373,Mesencephalo-oculo-facial-angiomatosis is seen in:,"- Mesencephalo-oculo-facial angiomatosis refers to arteriovenous malformations involving the midbrain (mesencephalon), eye (retinal racemose angiomas), and facial region. - This triad is characteristic of Wyburn-Mason syndrome (also known as Bonnet-Dechaume-Blanc syndrome). - Other options:   - Sturge-Weber: encephalo-trigeminal angiomatosis (port-wine stain, leptomeningeal angiomas).   - KTW: limb capillary/venous malformations and hypertrophy.   - NF-1 & 2: neurofibromatosis types, not angiomatosis pattern described.  The answer is (D)",D,D,True,14.397235325,Radiology,94,803
b8906957-ea20-447b-b85a-bf7995eb3ed5,A dense renogram is obtained by:,"A dense nephrogram is best achieved by a rapid bolus injection of contrast, which creates a high intravascular concentration for intense parenchymal opacification.  The answer is (C)",C,C,True,27.65955316,Radiology,87,1073
1e33dbf3-95bb-4ed3-8d7e-7f4c3ce4e596,"SI unit of radioactivity is: March 2013 (c, f)","- Radioactivity (activity) is measured by the number of nuclear decays per second. - The SI unit for activity is the becquerel (Bq), defined as 1 decay per second. - Rem is a unit of dose equivalent, Rad is a unit of absorbed dose, and Curie is an older (non-SI) unit of activity.  The answer is (C)",C,C,True,4.738935033,Radiology,79,217
4dd139ec-8cdb-46c2-97d6-4a37f57701ad,What is the structure seen in the given X-ray below?,The answer is (A),A,A,True,14.958421227,Radiology,78,1104
9584b8ee-ad93-4fca-a417-3e9b64ade107,HU units value of bone -,"Bone has high CT density, around +1000 HU (water is 0, fat ~-100, soft tissue ~40).  The answer is (D)",D,D,True,3.894918738,Radiology,71,299
fd4e7cbb-2410-4e51-9750-7b0d873b3312,Who is Father of Interventional Radiology?,Charles Dotter pioneered angioplasty and is widely regarded as the father of interventional radiology.  The answer is (C),C,C,True,4.839265078,Radiology,81,291
a449025b-2ae3-4aab-8df7-5804d61800b7,Radiation produces its effect on tissue by,"Ionizing radiation primarily damages tissues by ionizing water molecules to form free radicals, which cause chemical reactions such as hydrolysis of critical cellular components (especially DNA). It does not act by heating, coagulation, or charring.  The answer is (D)",D,C,False,10.440317252,Radiology,81,830
aa92fd4c-7969-47e6-a944-187f2b2137f7,A Gamma camera is used for:,The answer is (B),B,B,True,6.053583916,Radiology,81,336
a2fddade-592e-41c1-ab00-06f0ec2ab174,Best diagnosis of pancreatic cancer (head) is by:,The answer is (C),C,C,True,7.368075565,Radiology,76,464
0070d4f2-e496-4894-bcf2-6ac1e0b06114,Carotid aery stenosis in -vivo screening choice is,"For screening carotid artery stenosis in vivo, the preferred noninvasive test is duplex Doppler ultrasound because it assesses both vessel anatomy and blood flow velocities, allowing estimation of stenosis severity. Among the options, ""Doppler"" is the most appropriate choice.  The answer is (D)",D,D,True,5.35093946,Radiology,77,262
36bb2006-8baf-4b25-bb66-d1bb860b8539,"A newborn presenting with intestinal obstruction showed on abdominal X-ray, multiple air fluid levels. The diagnosis is not likely to be-",The answer is (A),A,A,True,20.845555723,Radiology,102,1360
72db9d66-15d4-4189-8902-18ce56a39ff4,Right lung is seen to best advantage on the following view – a) Right posterior obliqueb) Right anterior obliquec) Left anterior obliqued) Lateral,"In chest oblique views, the lung of interest is best seen: - In PA obliques (anterior oblique), the lung farthest from the detector is best demonstrated: LAO shows the right lung. - In AP obliques (posterior oblique), the lung closest to the detector is best demonstrated: RPO shows the right lung.  Therefore, the right lung is best seen in Right posterior oblique (a) and Left anterior oblique (c).  The answer is (D)",D,D,True,17.454155547,Radiology,97,1201
88181d32-8faa-4069-ad72-145ab2b7e084,Micturating cystourethrogram is not used in:,"Micturating cystourethrogram (MCUG/VCUG) is primarily used to evaluate the bladder and urethra, especially for vesicoureteral reflux, posterior urethral valves, urinary obstruction, and in the workup of recurrent UTIs or hydronephrosis due to reflux. It is not used for assessing renal tumors.  The answer is (A)",A,A,True,11.282258079,Radiology,84,728
5988f19f-a71a-4927-affb-6fa0aa31be36,X-ray films are least sensitive to which coloured light:,The answer is (D),D,D,True,5.70785497,Radiology,71,464
ce93c608-439e-42ce-b723-b9898b440ff3,Conventional unit of Exposure is:,The answer is (C),C,C,True,8.66091348,Radiology,72,400
3114b798-7939-45eb-86a1-47e04d66616d,Preveebral space thickness in adult is,The answer is (C),C,B,False,10.293457848,Radiology,78,656
72c829bd-3df1-48db-a964-1ab1522b5677,Sterotactic radiosurgery is a form of:,"Stereotactic radiosurgery delivers highly focused, high-dose radiation to a targeted area without an incision, making it a precise form of radiotherapy.  The answer is (A)",A,A,True,4.821663521,Radiology,76,238
756443b5-fe79-4cd0-8a9f-1ef989141080,Substance utilized for barium meal follow through study: September 2011,The answer is (B),B,B,True,2.942008266,Radiology,85,272
3f2e9684-8531-4909-a8ea-73cb2670031c,Which of the following is associated with old chronic trauma?,The answer is (A),A,A,True,6.337248824,Radiology,87,336
8eb751a7-c2a5-42f6-92ae-c7896592032e,Best Investigation for diagnosing Minimal Right Pleural Effusion is,The answer is (C),C,C,True,9.198764628,Radiology,90,848
89ed6bb8-eca9-43fe-a963-ac47f3350663,X ray of skull showing multiple lesions. The diagnosis is?,"- Multiple lytic “punched-out” lesions in the skull are classically seen in multiple myeloma. - Paget’s disease more often shows mixed lytic/sclerotic “cotton wool” skull changes. - Eosinophilic granuloma usually presents with solitary skull lesions with beveled edges, though multiple can occur in systemic forms. - Osteomyelitis typically causes localized destructive changes, not multiple discrete skull lesions.  The answer is (B)",B,B,True,8.451259107,Radiology,86,552
2485c782-20fe-4e2e-8774-85eb1b8bc160,Which of the following non ionizing radiations is used in MRI-,The answer is (D),D,D,True,3.888989494,Radiology,79,144
4d4c74ae-de87-4916-9215-9263d6d187d3,Osseous metastasis is most common if tumor is in:,"- Bone metastases are most commonly seen with primary tumors of breast, prostate, lung, kidney, and thyroid. - Among the given options, carcinoma of the bronchus (lung) has a high propensity to metastasize to bone. - Colon and pancreas less commonly produce bone metastases; adrenal is not a common primary for bone spread.  The answer is (A)",A,A,True,6.643510405,Radiology,78,405
f7d96cd2-9c07-4014-84d3-7bbb171f4a83,Tennis racket appearance is a feature of:,The answer is (B),B,B,True,4.954032754,Radiology,85,400
54431f57-03a4-45cb-8ce3-b233f34ef3e0,Radiological finding in ileal atresia – a) Microcolon on Ba enemab) Double bubble signc) Coil spring appearance in Ba-Enemad) Obstruction in Ba meal,The answer is (C),C,C,True,16.739187889,Radiology,99,848
0e4b1129-ed0d-4fe5-bf19-d4efd687d042,Rim - sign on nephrogram is seen in,The answer is (A),A,A,True,23.018054025,Radiology,80,2128
8c3b0928-95c8-4ac7-8bac-4344cf196427,Tram track appearance on CT scan of head is seen in –,The answer is (A),A,A,True,2.765243679,Radiology,85,208
2c60a74f-e933-4753-a03b-35df8ef069af,Acoustic shadow on USG is due to:,"Acoustic shadowing on ultrasound is an artifact that appears as reduced or absent echoes distal to structures that strongly attenuate the ultrasound beam (e.g., bone, calcifications, gallstones). The main mechanism is high attenuation, predominantly due to absorption of the ultrasound energy within or at the surface of these structures, leaving little sound to pass beyond and produce echoes. Refraction causes edge shadowing, and while reflection contributes to attenuation, absorption is the principal reason for the classic clean acoustic shadow.  The answer is (D)",D,A,False,27.000663009,Radiology,75,1586
6d3f02fc-96dd-476d-8fff-d1f27c3d00cb,63 year old patient with history of tachy-arrythmias is on implantable cardioveer defibrillator. The patient develops shock suddenly. Which of the following is best investigation to know position and integrity of ICD?,The answer is (A),A,A,True,4.451076585,Radiology,111,336
0b78d1ab-8618-4a1d-8ebf-8990f50f0e10,"Since 15-20 days, a 40-year-old man is unable to look properly upwards. On CT scan study, a cystic lesion within the inferior oblique muscle with probable mural eccentric 'dot' is noted. The most-likely diagnosis is",The answer is (B),B,B,True,4.021686297,Radiology,129,272
177b9056-634c-4163-8398-77b514a5dc43,"In radiation therapy, it is desirable to use linear accelerators in treating cancers. Which rays are produced by linear accelerators?",The answer is (A),A,A,True,2.675499034,Radiology,90,144
574515d5-6f1a-49ff-bfeb-cb7ef8f87f26,"At t = 0 there are 6 x 1023 radioactive atoms of a substance, which decay with a disintegration constant (A,) equal to 0.01/sec. What would be the initial decay rate?",Initial decay rate R0 = λN0 = 0.01 s^-1 × 6 × 10^23 = 6 × 10^21 decays per second.  The answer is (C),C,C,True,8.959454991,Radiology,125,502
3a01800c-9be6-43c9-a45a-12f0530803fe,The best radiographic view for TMJ is,"- PA view primarily evaluates facial bones and nasal structures; not ideal for TMJ. - Waters view (occipitomental) is best for paranasal sinuses, especially maxillary sinus, not TMJ. - Lateral oblique view can show the ramus and condyle on one side but is limited and not optimal for comprehensive TMJ assessment. - OPG (orthopantomogram) provides a panoramic view including both TMJs simultaneously and is widely used as the best screening view for TMJ.  The answer is (D)",D,D,True,7.970787643,Radiology,76,568
3e7b4411-dc75-441e-a5f4-427465c9a167,Phosphorus32 emits,Phosphorus-32 is a beta-minus emitter and releases beta particles. The answer is (A),A,A,True,3.583940468,Radiology,73,351
ef947105-cc7d-40a4-9844-26eab7f201b3,Lymphangitis carcinomatosa is a typical feature of:,The answer is (B),B,B,True,11.106088383,Radiology,88,912
e2cd0d14-5598-4db8-a34b-1811136ea039,"A 40 years old patient came to surgery OPD with swelling in the left lateral aspect of the neck. On examination, the swelling was painless, can be moved side to side but not up and down. No history of TB. Blood workup included thyroid profile and CBC which came to be normal. Ultrasound of swelling was performed and showed a highly vascular hypoechoic mass lesion anteriorly to the sternocleidomastoid muscle. Subsequently, a CT angio was performed. what is the Diagnosis ?",The answer is (D),D,D,True,5.310091089,Radiology,183,400
96da9f5e-7dba-4af8-a987-866c7b4cdef2,Acute SDH is seen on CT scan as:,The answer is (C),C,C,True,4.034362981,Radiology,90,400
5a4e4b5e-84c7-41f0-92a8-5347a79b0ecb,Point B in treatment of Ca cervix corresponds to,"Point B in the Manchester system for cervical cancer radiotherapy represents the dose to the pelvic sidewall, approximating the obturator lymph nodes.  The answer is (B)",B,B,True,10.989018153,Radiology,85,620
83a6e2e1-0530-4913-bb5f-015dc1058586,"In interveebral disc prolapse, schmorl node on MRI implies:",The answer is (B),B,B,True,7.071135297,Radiology,80,720
7b4d7139-c865-40cc-8570-e58c347d16ef,Radiotherapy associated caries is due to irradiation of which part most probably?,"Radiation-associated caries primarily result from xerostomia (dry mouth) caused by damage to the salivary glands, especially the parotid glands, during head and neck radiotherapy. Reduced saliva flow and altered composition increase caries risk.  The answer is (C)",C,C,True,4.689667717,Radiology,82,322
ff9cd45e-c085-4900-ae36-40297f62655f,Salt and pepper effect in MRI of salivary gland is seen in:,"- The “salt and pepper” appearance in salivary glands on MRI (and sialography) refers to multiple small punctate high-signal foci (sialectasis) interspersed within gland parenchyma, often with fatty infiltration. - This pattern is characteristic of Sjogren syndrome, which causes chronic autoimmune sialadenitis with punctate sialectasis. - The other options (thalassemia, sickle cell anemia, condensing osteitis) do not produce this specific salivary gland MRI pattern.  The answer is (A)",A,A,True,10.151353667,Radiology,87,894
03607438-cc16-4e6a-b81b-031292eb8417,Drug used as pharmacological stress in stress echo,The answer is (B),B,B,True,4.393758681,Radiology,79,272
6e6f4392-92fc-4ba5-9342-6866937fe704,X-ray feature of pyloric stenosis is: March 2013,The answer is (A),A,A,True,4.090935151,Radiology,83,272
3d048a60-837b-4826-9025-d09d9ce82c9f,Which is not seen in Hea failure?,The answer is (C),C,C,True,5.957276219,Radiology,80,400
35333ead-8fa7-4081-9227-7cc1587a463b,Punctuated lesion and floating teeth are seen in,The answer is (C),C,C,True,3.433486425,Radiology,81,272
3bc62d53-2ecb-44c9-accc-10de8dcca741,Which of the following is a nonhereditary phakomatoses?,The answer is (B),B,B,True,2.857101135,Radiology,91,208
21bc52ef-de79-44e2-aecb-b96d06d0d0e6,Nuchal translucency is used in -,"Nuchal translucency is a first-trimester ultrasound measurement used in antenatal screening to assess risk of chromosomal abnormalities (e.g., Down syndrome). It is measured via obstetric ultrasound, not MRI, head scan, or anthropometry.  The answer is (C)",C,C,True,3.177606435,Radiology,74,258
9796b2cd-cb33-4246-9b22-f487c4267303,Pulmonary embolism is best diagnosed by:,The answer is (C),C,C,True,3.889700482,Radiology,75,208
1dd95b0f-ef08-4764-80e9-b41dc10dbd0b,Middle lobe of lung is best visualized by:,The answer is (B),B,D,False,18.43046368,Radiology,79,1424
9a3b4502-58e3-4c03-9600-b439722d02af,"In order to view the zygomatic arches, which of the following projection is recommended?",The answer is (B),B,B,True,11.148628465,Radiology,94,592
0c4c8239-53c7-4c27-b9c4-11add8cc0198,Onion peel appearance on radiograph is not seen in,The answer is (D),D,D,True,18.88905262,Radiology,87,1232
d4f859dd-4e28-42a0-8b9c-318dee831c77,Spider leg appearence is seen in:,The answer is (A),A,A,True,6.723627789,Radiology,84,720
07445f4c-d8d7-4613-ae79-aa6515f1716b,A score of BIRADS- 0 on mammography indicates:,The answer is (D),D,D,True,4.226219908,Radiology,86,208
09751087-7524-48ed-b9a6-5189c9dc3143,Gamma knife is used in?,"Gamma Knife is a stereotactic radiosurgery device used to deliver focused radiotherapy, primarily for intracranial lesions.  The answer is (A)",A,A,True,16.796800409,Radiology,72,424
d365c090-471f-486e-82f9-934f51f87a1a,"Chest X-ray, most common view is -","The standard routine chest radiograph is taken in the posteroanterior (PA) view; AP is mainly for bedridden patients, and oblique views (RAO/LAO) are specialized.  The answer is (B)",B,B,True,3.627803011,Radiology,71,249
1b2662c4-4c24-4ae5-a239-ec16030621a5,NMR is based on the principle of,The answer is (D),D,D,True,2.525406477,Radiology,74,208
5281bdf4-610c-4730-8ffa-0a72ef72b42e,"A 30 year old male presents to the OPD with pain in lower right tooth region with no remarkable medical history. Extra-oral examination reveals hard swelling corresponding to ramus of the mandible. On intra-oral examination 48 is absent. Aspiration reveals a thick, yellow cheesy material. OPG of patient is given below. What is the most probable diagnosis?",The answer is (B),B,B,True,6.067982133,Radiology,148,336
0e17c5ec-4672-4f28-b51b-97f5785ad1fa,Which of the following drugs requires a dose adjustment in patient during radiotherapy in order to prevent radiation toxicity: March 2013 (h),The answer is (B),B,B,True,2.962924785,Radiology,103,272
e494c6ed-4ba0-4fbf-92d6-5d9977a67a19,Alpha paicle has: September 2011,An alpha particle is the nucleus of a helium-4 atom. A helium-4 nucleus contains 2 protons and 2 neutrons.  The answer is (D),D,D,True,2.24519931,Radiology,98,173
5512ff5c-b1e4-4e08-9910-04a1058d7608,Sunray appearance on X-ray is seen in:,The answer is (A),A,A,True,2.011434011,Radiology,83,144
270a8be5-fdbd-4263-a168-7772b2cda723,Imaging modality of choice for diagnosing brain metastases:,The answer is (B),B,B,True,3.311551934,Radiology,72,144
ccb58bf0-ee5d-4658-a936-a3ac446342af,Fracture shown in this radiograph is:,The answer is (C),C,C,True,9.225871677,Radiology,81,784
dd59772f-8a0f-43e5-8f9b-b1d02abccc26,Which of the following investigation is preferred for diagnosis of vesicoureteric reflux:,The answer is (B),B,B,True,2.044966503,Radiology,95,144
6136bb1e-1d32-4fa5-b61e-a9358d7d28de,Most radiosensitive bone tumor is,The answer is (A),A,A,True,4.592073671,Radiology,83,272
9d0e7243-5b05-4d43-bdce-c526bcfbba63,Zygoma fractures are best seen in:,The answer is (A),A,C,False,7.317998548,Radiology,83,721
c922c0fb-e561-4fef-8016-980ec8c7d886,Lyre sign is seen in-,"Lyre sign refers to splaying of the internal and external carotid arteries at the carotid bifurcation, characteristic of a carotid body tumor on imaging.  The answer is (D)",D,D,True,7.417106703,Radiology,81,369
