ID,Problem,Model Response,Extracted Answer,Ground Truth,Correct,Latency,Input Tokens,Output Tokens
860,What is recycling?,The answer is (C),C,C,True,24.581822218,79,144
883,What is the capital of Israel?,The answer is (C),C,C,True,10.061661491,71,272
896,What country is Machu Picchu located in?,The answer is (D),D,D,True,2.782106926,70,208
895,What is the symbol for iron on the periodic table?,The answer is (C),C,C,True,3.473578728,71,208
898,What is the name of the study of human societies and culture?,The answer is (C),C,C,True,2.423177696,73,144
852,What does 'CMYK' stand for?,The answer is (C),C,C,True,29.405406221,83,144
897,What is the capital of Vietnam?,The answer is (C),C,C,True,3.552197939,71,208
899,Who wrote 'Pride and Prejudice'?,The answer is (D),D,D,True,3.474751102,78,144
900,What is the name for the process of copying data for safety?,The answer is (D),D,D,True,3.578473878,75,144
892,What is the name of the princess in 'Frozen'?,The answer is (C),C,C,True,7.55071756,74,528
902,What does 'sayonara' mean in Japanese?,The answer is (D),D,D,True,2.684387738,72,144
901,What is the capital of Morocco?,The answer is (D),D,D,True,3.05971985,71,144
907,What is a 'boolean' value?,The answer is (D),D,D,True,2.092641436,77,144
905,What is the name of the writing system used in Japan for borrowed words?,The answer is (D),D,D,True,2.66549252,79,144
906,What empire was Julius Caesar part of?,The answer is (C),C,C,True,2.741864904,68,144
903,What is the fear of closed spaces called?,The answer is (C),C,C,True,3.912987051,79,144
908,What does 'second person' point of view mean in writing?,The answer is (B),B,B,True,2.130294636,94,80
909,What country is Petra located in?,The answer is (C),C,C,True,2.343202474,68,80
911,What is the closest planet to the Sun?,The answer is (B),B,B,True,2.964776382,69,144
904,Who was the first man in space?,The answer is (D),D,D,True,5.01815102,74,144
913,What does 'nein' mean in German?,The answer is (C),C,C,True,2.43694847,70,144
910,Who wrote 'Harry Potter'?,The answer is (D),D,D,True,3.129777874,79,144
914,In which city are the Nobel Prizes awarded (except Peace)?,"The Nobel Prizes in Physics, Chemistry, Physiology or Medicine, Literature, and Economic Sciences are awarded in Stockholm, Sweden. Only the Peace Prize is awarded in Oslo, Norway.  The answer is (D)",D,D,True,2.58074627,73,181
917,What does 'ML' stand for in technology?,The answer is (D),D,D,True,2.216459176,74,80
915,What do you call a 14-line poem?,A 14-line poem is called a sonnet.  The answer is (D),D,D,True,3.214204788,74,155
920,What is the capital of Wales?,The answer is (B),B,B,True,1.717236593,67,16
919,What does 'WWW' stand for?,The answer is (A),A,A,True,1.993289242,76,80
912,What is the capital of Spain?,The answer is (D),D,D,True,5.467119636,68,464
923,What is the term for animals that are active at night?,The answer is (C),C,C,True,2.127823293,79,80
921,What is the name of the famous Greek hero who traveled through many adventures?,The answer is (B),B,B,True,2.599495054,79,144
925,What is the file extension for a PNG image?,The answer is (C),C,C,True,1.887770817,74,80
918,What does 'blog' originally stand for?,"Blog is a contraction of ""web log.""  The answer is (C)",C,C,True,4.158997175,73,217
926,What is the capital of Armenia?,The answer is (D),D,D,True,2.160472267,75,80
929,What is the decimal number system based on?,The answer is (C),C,C,True,1.657902177,77,80
930,What is a baby bear called?,The answer is (B),B,B,True,2.123764854,68,144
931,What social media platform uses a blue bird as its logo (original)?,The answer is (C),C,C,True,1.825427087,75,80
924,What is the name of the Roman king of the gods?,"Jupiter is the Roman king of the gods (the counterpart of the Greek Zeus). Mars is the god of war, Neptune of the sea, and Pluto of the underworld.  The answer is (D)",D,D,True,4.37186184,72,180
927,What does 'ROI' stand for in business?,ROI in business stands for Return on Investment.  The answer is (A),A,A,True,3.378055322,78,217
934,What do you call the list of chapters at the beginning of a book?,The answer is (C),C,C,True,2.595753929,79,208
933,What is the capital of Ivory Coast?,The answer is (C),C,C,True,3.456822213,78,208
932,What does 'HR' stand for in a company context?,The answer is (A),A,A,True,4.162148143,76,272
937,What is the name of the concluding part of a story?,The answer is (D),D,D,True,2.193775206,79,144
922,What is the capital of Scotland?,The answer is (C),C,C,True,7.483523988,67,144
928,What is the name of the hole in the ozone layer above?,The answer is (A),A,A,True,5.253913849,73,400
916,What do herbivores eat?,Herbivores are animals that eat only plants. The answer is (C),C,C,True,9.378486308,73,347
938,How many fingers does a human have on both hands?,The answer is (C),C,C,True,3.310356306,75,144
935,What season comes after winter?,Spring follows winter in the seasonal cycle in temperate climates.  The answer is (C),C,C,True,4.280113014,69,284
940,How many letters are in the Hebrew alphabet?,The answer is (B),B,B,True,2.102389653,73,144
942,What is the capital of Libya?,The answer is (C),C,C,True,2.909165058,73,208
939,What is the name for a company's official symbol or design?,The answer is (C),C,C,True,3.687267045,72,208
941,What is the capital of Ethiopia?,The answer is (C),C,C,True,3.135611826,73,208
936,What is the symbol for oxygen gas?,"Oxygen gas exists as a diatomic molecule, O2. O is a single atom, O3 is ozone, and 2O represents two separate atoms, not the diatomic gas.  The answer is (C)",C,C,True,5.948510414,72,439
947,In which year was the first iPhone released?,The answer is (D),D,D,True,2.056955084,78,144
944,What CSS property changes the background color?,The answer is (C),C,C,True,3.377613918,71,208
951,What is the name of the Greek god of the sea?,The answer is (D),D,D,True,1.542611098,74,80
949,What is the capital of Azerbaijan?,The answer is (D),D,D,True,1.935066659,73,144
946,What is the theme of a story?,The answer is (D),D,D,True,3.880597881,77,272
943,What is the only continent with no native snakes?,"- Australia is a continent and has many native snake species. - Iceland and Greenland have no native snakes, but they are not continents. - Antarctica is a continent and its extreme climate supports no native snakes.  The answer is (D)",D,D,True,4.977861862,70,249
948,What instrument is used to measure wind speed?,The answer is (B),B,B,True,3.164111588,74,208
954,In which fictional city does Batman live?,The answer is (D),D,D,True,2.209463382,72,144
953,What is the file extension for an Excel file?,The answer is (B),B,B,True,2.370213281,79,144
950,What does 'podcast' originally stand for?,"The term ""podcast"" is a portmanteau coined in 2004, combining ""iPod"" (Apple’s portable media player) and ""broadcast,"" reflecting downloadable audio programs distributed over the internet.  The answer is (B)",B,B,True,3.121349723,82,251
945,What is the surface of the US Open tennis tournament?,"The US Open is played on hard courts at the USTA Billie Jean King National Tennis Center (previously DecoTurf, now Laykold).  The answer is (C)",C,C,True,6.047400375,72,366
952,What country is Angkor Wat located in?,Angkor Wat is located in Cambodia.  The answer is (D),D,D,True,2.970892102,69,216
958,What is the term for animals that live in water?,The answer is (D),D,D,True,1.916253534,76,80
955,What is the charge of an electron?,The answer is (B),B,B,True,2.922619984,69,144
956,What is the name of the boy who never grows up in J.M. Barrie's story?,The answer is (B),B,B,True,3.134135261,84,208
962,What is the symbol for lead on the periodic table?,"Lead’s chemical symbol comes from its Latin name, plumbum, which gives the symbol Pb. Among the options, Pb corresponds to lead.  The answer is (B)",B,B,True,3.013397254,72,173
961,What is the world's largest fish?,The answer is (B),B,B,True,3.39704873,74,144
957,What is the name of the award for the best player in the FIFA World Cup?,The answer is (D),D,D,True,4.701188778,84,336
966,How many bits are in a byte?,The answer is (B),B,B,True,2.157603785,72,80
965,What is Superman's weakness?,Kryptonite is Superman’s well-known weakness from the comics and films.  The answer is (C),C,C,True,2.980626481,67,159
968,What is the capital of the Philippines?,The answer is (C),C,C,True,2.105868162,71,80
960,What is the name for the main idea of a paragraph?,The answer is (A),A,A,True,5.529186391,74,336
967,What is the capital of Ghana?,The answer is (D),D,D,True,4.147031853,71,208
969,What does 'MP' stand for in camera resolution?,The answer is (C),C,C,True,3.090843616,75,144
959,Who wrote '1984'?,The answer is (C),C,C,True,7.349733564,77,400
971,What does 'MHz' stand for?,The answer is (C),C,C,True,2.744778001,77,144
970,What color do you get when you mix blue and yellow?,"- Interpreting the question in the common context of mixing pigments (paints), blue and yellow are subtractive primaries. - When mixed, they subtract wavelengths and produce green.  The answer is (D)",D,D,True,4.06235786,72,245
973,What is the capital of Turkey?,Istanbul is Turkey’s largest city but not its capital. Ankara has been the capital since 1923.  The answer is (C),C,C,True,2.662815824,68,102
963,What is the name of the Indian monument built as a mausoleum?,The answer is (B),B,B,True,7.944404564,86,528
974,What is the file extension for a PDF?,"The correct file extension for a PDF is .pdf. .doc is for Word documents, and .pfd/.pf are incorrect.  The answer is (B)",B,B,True,3.342249215,74,171
976,What is the main ingredient in guacamole?,The answer is (B),B,B,True,2.384178861,70,144
977,What does 'UX' stand for in design?,The answer is (B),B,B,True,2.868588651,75,144
980,What is the name of the punctuation mark '!'?,The answer is (C),C,C,True,1.804420941,75,80
981,What language is spoken in Brazil?,The answer is (C),C,C,True,1.932572674,67,144
972,What is the name of the colored part of the eye?,"The iris is the colored ring in the eye that controls the size of the pupil. The pupil is the opening, the cornea is the clear front surface, and the retina is the light-sensitive layer at the back.  The answer is (D)",D,D,True,6.46324033,74,444
975,How many zeros are in one billion?,The answer is (C),C,C,True,4.410399234,72,272
978,What does 'ad hoc' mean?,The answer is (B),B,B,True,4.490826008,72,208
983,What is hyperbole?,The answer is (B),B,B,True,2.407703427,74,144
979,What is the name of the speed at which data is transferred over the internet?,The answer is (A),A,A,True,3.542708515,78,272
982,What continent is Egypt in?,The answer is (C),C,C,True,2.663082528,67,80
986,What is the name of the physical connection that provides the fastest internet?,The answer is (D),D,D,True,1.929094939,77,144
988,How many players are on a team in American football on the field?,The answer is (D),D,D,True,2.249706039,78,144
987,What does 'invertebrate' mean?,The answer is (D),D,D,True,2.581331656,80,144
991,What is the capital of Mexico?,The answer is (C),C,C,True,1.679999398,69,80
984,What is the name of Cinderella's prince?,The answer is (D),D,D,True,3.761666146,73,272
989,What instrument does a pianist play?,The answer is (C),C,C,True,2.283933941,70,208
985,What year was Twitter founded?,The answer is (D),D,D,True,4.163306885,74,272
992,What is a young cow called?,"A foal is a young horse, a lamb is a young sheep, and a piglet is a young pig. A young cow is called a calf.  The answer is (B)",B,B,True,2.545244761,70,112
993,"In cricket, how many balls are in an over?",The answer is (C),C,C,True,2.08603703,75,80
997,What country is the Kremlin located in?,The answer is (D),D,D,True,1.611652676,68,80
994,What is the name of the color model used for screens?,The answer is (D),D,D,True,2.162422895,75,144
996,What is the name of the study of languages?,The answer is (B),B,B,True,2.273585953,74,208
995,What does 'allegro' mean in music tempo?,The answer is (D),D,D,True,2.31431301,73,144
1000,What is the charge of a neutron?,The answer is (C),C,C,True,1.76818342,69,80
964,What does 'MB' stand for?,The answer is (C),C,C,True,15.702515515,74,208
990,What is the Roman numeral for 5?,The answer is (D),D,D,True,5.308118754,69,400
999,What type of animal is a snake?,The answer is (C),C,C,True,3.769836498,74,208
998,What does 'DIY' stand for?,The answer is (A),A,A,True,4.537864051,77,400
