QID,model_answer,question,correct_answer,time,category
9059,H,A muscle fiber contracts by $3.5 \mathrm{~cm}$ and in doing so lifts a weight. Calculate the work performed by the fiber. Assume the muscle fiber obeys Hooke's law $F=-k x$ with a force constant $k$ of $750 . \mathrm{N} \mathrm{m}^{-1}$.,B,3.392692315,physics
9060,A,"A system consisting of $82.5 \mathrm{~g}$ of liquid water at $300 . \mathrm{K}$ is heated using an immersion heater at a constant pressure of 1.00 bar. If a current of $1.75 \mathrm{~A}$ passes through the $25.0 \mathrm{ohm}$ resistor for 100 .s, what is the final temperature of the water?",A,5.361052004,physics
9061,C,"Consider the half-cell reaction $\operatorname{AgCl}(s)+\mathrm{e}^{-} \rightarrow$ $\operatorname{Ag}(s)+\mathrm{Cl}^{-}(a q)$. If $\mu^{\circ}(\mathrm{AgCl}, s)=-109.71 \mathrm{~kJ} \mathrm{~mol}^{-1}$, and if $E^{\circ}=+0.222 \mathrm{~V}$ for this half-cell, calculate the standard Gibbs energy of formation of $\mathrm{Cl}^{-}(a q)$.",C,10.02198267,physics
9062,A,"Determine the root-mean-square (rms) values of displacement, velocity, and acceleration for a damped forced harmonic oscillator operating at steady state.",A,9.644529044,physics
9063,C,"A stone is dropped into a well and the splash is heard two seconds later. If sound travels 1100 ft/sec, what is the depth of the well?",J,16.259418392,physics
9064,D,A car battery supplies a currentI of 50 amp to the starter motor. How much charge passes through the starter in (1/2) min?,D,1.734323246,physics
9065,B,"A small boy pumps up his bicycle tires on a day when the temperature is 300°K. Find the temperature of the air in the bicycle pump if the tire pressures are to be 24.5 lb/in^2 and the air in the pump is assumed to be compressed adiabatically. For air, \gamma = 1.40.",B,3.820647404,physics
9066,B,"A newly discovered planet has twice the density of the earth, but the acceleration due to gravity on its surface is exactly the same as on the surface of the earth. What is its radius?",B,5.231852309,physics
9067,E,An electron is released from rest at one point in a uniform electric field and moves a distance of 10 cm in 10^-7 sec. What is the electric field strength and what is the voltage between the two points?,B,19.098991924,physics
9068,I,"The SLAC accelerator is capable of accelerating electrons to an energy of 4 × 10^10eV. If the number of electrons in the beam corresponds to a current of 6 x 10^\rule{1em}{1pt}5 A, (a) how many electrons arrive at the target each second and (b) how much energy, in joules, is deposited in the target each second?",C,17.366306381,physics
9069,G,What is the illumination 5 feet from a 75 candlepower lamp?,G,1.802016114,physics
9070,C,"Calculate the value of the universal gravitational constant, G, assuming that the earth's radius is 6.4 × 10^6 m the earth has an average density of 5.5 × 10^3 kg/m^3. The volume V of a sphere is V = (4/3)\pir^3 , where r is the radius of the sphere.",D,7.130757314,physics
9071,C,A 1.4447-gm sample of coal is burned in an oxygen-bomb calorimeter. The rise in temperature of the bomb (mass m_c) and the water surrounding it (mass m_w) is 7.795 F0 = 4.331C0. The water equivalent of the calo-rimeter [= m_w + m_c(c_c/c_w)] is 2511 gm. What is the heating value of the coal sample?,D,6.573388105,physics
9072,F,What temperature on the Centigrade scale correspondsto the common room temperature of 68°F?,F,1.709709913,physics
9073,B,A string of freight cars weighs 200 tons. The coefficient of rolling friction is 0.005. How fast can a freight engine of 400 hp pull the string of cars along?,B,5.647554343,physics
9074,H,"A 1-gram mass falls through a height H = 1 cm. If all of the energyacquired in the fall were converted to yellow light (\lambda = 6 × 10^-5 cm), how many photons would be emitted?",H,4.495419835,physics
9075,G,The drive shaft of an automobile rotates at 3600 rev/min and transmits 80 hp from the engine to the rear wheels. Compute the torque developed by the engine.,H,2.866103324,physics
9076,D,The volume of oil contained in a certain hydraulic press is 5 ft^3. Find the decrease in volume of the oil when sub-jected to a pressure of 2000 lb/in^2. The compressibility of the oil is 20 × 10^-6 per atm.,D,3.640102471,physics
9077,J,How much work is done in joules when a mass of 5 kilograms is raised a height of 2 meters?,J,2.177733861,physics
9078,A,"A mass of 100 kilograms is pushed along the floor at a constant rate of 2 m/sec. If the coefficient of sliding friction is 0.25, at what rate is work being done in watts, in horsepower?",A,3.336868023,physics
9079,J,"Two electrons A and B have speeds of 0.90c and 0.80c, respectively. Find their relative speeds (a) if they are moving in the same direction and (b) if they are moving in opposite directions.",J,4.535583438,physics
9080,A,Find the speed of acompressionalwave in an iron rod whose specific gravity is 7.7 and whose Young's modulus is 27.5 × 10^6 1b/in^2.,E,8.850802409,physics
9081,H,What is the energy equivalent in MeV of a particle whose mass is 1 amu?,H,3.744606314,physics
9082,E,"A water pipe in which water pressure is 80 lb/in.^2 springs a leak, the size of which is .01 sq in. in area. How much force is required of a patch to ""stop"" the leak?",E,1.89682292,physics
9083,I,Calculate the mass of the electron by combining the results of Millikan's determination of the electron charge q and J.J. Thomson's measurement of q/m.,I,2.754519232,physics
9084,J,A neutron traveling at a speed of 2 × 10^3 m/s collides with a nucleus and rebounds with a speed of 3 × 10^2 m/s. (a) Determine the work done by the force of interaction between the nucleus and neutron and (b) estimate the strength of the force if the distance over which the collision occurred is 2 × 10^5 m. The mass of a neutron is 1.67 × 10^-27 kg.,E,17.78727911,physics
9085,B,Anucleusof mass M emits a \Upsilon ray of energy E_\Upsilon^\ding{217} . The nucleuswas initially at rest . What is its recoil energy after the emission?,I,7.747579177,physics
9086,F,What is the de Broglie wavelength of an electron with a kineticenergy of 1eV?,G,9.336386877,physics
9087,E,"At a counting rate of 5 atoms per second, how long would it take to count the atoms in a spherical droplet of water 0.1 take to count the atoms in a spherical droplet of water 0.1 cm in diameter? cm in diameter?",E,7.438314844,physics
9088,F,A force of 100ntis required to stretch a steel wire 2.0mm^2 in cross-sectional area and 2.0 m long a distance of 0.50 mm. How much work is done?,G,7.255284066,physics
9089,D,A 60-ohm electric lamp is left connected to a 240-volt line for 3.00 min. How much energy is taken from the line?,D,7.606430358,physics
9090,D,What is the energy of a photon of blue light whose frequency is7 × 101 4Hz and the energy of a photon for FM electromagneticradiation if the frequency is 1 × 10^8 Hz?,E,2.318953372,physics
9091,D,"A man stands at the center of a turntable, holding his arms extended horizontally with a 10-lb weight in each hand. He is set rotating about a vertical axis with an angular velocity of one revolution in 2 sec. Find his new angular velocity if he drops his hands to his sides. The moment of inertia of the man may be assumed constant and equal to 4 slug-ft^2. The original distance of the weights from the axis is 3 ft, and their final distance is 6 in.",A,9.141994235,physics
9092,B,"An ideal gas is contained within a volume of 2ft^3, when the pressure is 137 atmosphere and the temperature is 27° C. What volume would be occupied by this gas if it were allowed to expand to atmospheric pressure at a temperature of 50° C?",C,19.346305436,physics
9093,H,"A steel rod of length L = 20 cm and cross-sectional area A = 3 cm^2 is heated at one end to T_1 = 300°k while the other end rests in ice. Assuming that heat transmission occurs exclusively through the rod (without losses from the walls), calculate the mass m of the ice melting in time ∆t = 10 min. The thermal conductivity of steel is k = 0.16 cal deg^-1 sec^-1cm^-1.",H,6.27986146,physics
9094,A,The turntable of a record player is accelerated from rest to a speed of 33.3 rpm in 2 sec. What is the angular acceleration?,A,3.357879514,physics
9095,C,A car starts from rest and reaches a speed of 30 miles per hour in 8 seconds. What is its acceleration?,C,1.878823841,physics
9096,E,"The plates of a parallel plate capacitor are 5 mm apart and 2m^2 in area. The plates are in vacuum. A potential dif-ference of 10,000 volts is applied across the capacitor. Compute (a) the capacitance, (b) the charge on each plate, and (c) the electric intensity.",H,10.70782956,physics
9097,A,"When the wavelength of the incident light exceeds 6500 \AA, the emission of photoelectrons from a surface ceases. The surface is irradiated with light of wave-length 3900 \AA. What will be the maximum energy, in electron volts, of the electrons emitted from the surface?",A,7.662876153,physics
9098,None,"A boat travels directly upstream in a river, moving with constant but unknown speed v with respect to the water. At the start of this trip upstream, a bottle is dropped over the side. After 15 minutes the boat turns around and heads downstream. It catches up with the bottle when the bottle has drifted one mile downstream from the point at which it was dropped into the water. What is the current in the stream?",A,20.248527914,physics
9099,A,"Suppose that the first half of the distance between two points is covered at a speed v_1 =10mi/hr and, that during the 10 second half, the speed is v2= 40 mi/hr. What is the average 2 speed for the entire trip?",A,8.499903241,physics
9100,B,"In a drag race, a dragster reaches the quarter-mile (402 m) marker with a speed of 80 m/s. What is his acceleration and how long did the run take?",B,4.663079623,physics
9101,B,The frequency of middle C is 256 sec^-1 What is its wave length in air?,B,2.589475345,physics
9102,I,"A nonrelativistic particle with a charge twice that of an electron moves through a uniform magnetic field. The field has a strength of π/4 tesla and is perpendicular to the velocity of the particle. What is the particle’s mass if it has a cyclotron frequency of 1,600 hertz?",G,4.074440107,physics
9103,D,"A solid sphere (I = 0.06 kg·m^2) spins freely around an axis through its center at an angular speed of 20 rad/s. It is desired to bring the sphere to rest by applying a friction force of magnitude 2.0 N to the sphere’s outer surface, a distance of 0.30 m from the sphere’s center. How much time will it take the sphere to come to rest?",D,3.854961919,physics
9104,J,An object is placed 100 cm from a plane mirror. How far is the image from the object?,J,1.774880675,physics
9105,A,Each of the following ionized isotopes is projected with the same speed into a uniform magnetic field B such that the isotope's initial velocity is perpendicular to B. Which combination of mass and charge would result in a circular path with the largest radius?,B,4.367019017,physics
9106,B,"Traveling at an initial speed of 1.5 × 10^6 m/s, a proton enters a region of constant magnetic field of magnitude 1.5 T. If the proton's initial velocity vector makes an angle of 30° with the magnetic field, compute the proton's speed 4 s after entering the magnetic field.",E,11.679488494,physics
9107,A,"During an isothermal expansion, a confined ideal gas does 150 J of work against its surroundings. Which of the following describes the heat transfer during this process?",A,3.301240968,physics
9108,E,A particle of mass m and charge Q and velocity V is directed toward a uniform electric field of strength E and travels a distance d. How far does the particle travel if the original velocity is doubled and the mass is cut in half?,G,14.038524257,physics
9109,G,"It is known that a lab cart is moving east at 25 cm/s at time t1 = 0.10 s, and then moving east at 15 cm/s at t2 = 0.20 s. Is this enough information to determine the direction of the net force acting on the cart between t1 and t2?",G,4.406651103,physics
9110,B,A sphere starts from rest atop a hill with a constant angle of inclination and is allowed to roll without slipping down the hill. What force provides the torque that causes the sphere to rotate?,B,4.686209305,physics
9111,B,"Two ice skaters are moving on frictionless ice and are about to collide. The 50-kg skater is moving directly west at 4 m/s. The 75-kg skater is moving directly north at 2 m/s. After the collision they stick together. For this scenario, which of the following is true?",B,4.604602044,physics
9112,F,"An object of volume 2 × 10^-3 m^3 and weight 6 N is placed into a tank of water, where it floats. What percentage of the object's volume is above the surface of the water?",F,4.666447438,physics
9113,C,"How long would it take a car, starting from rest and accelerating uniformly in a straight line at 5 m/s^2, to cover a distance of 200 m ?",C,2.929820011,physics
9114,A,"Among these colors, the one that has the most energy per photon is",A,1.652389561,physics
9115,J,A wave transfers,J,3.189799998,physics
9116,A,Suppose the number of neutrons in a reactor that is starting up doubles each minute reaching one billion neutrons in 10 minutes. When did the number of neutrons reach half a billion?,A,5.420050385,physics
9117,F,A heavy rock and a light rock in free fall (zero air resistance) have the same acceleration. The heavy rock doesn't have a greater acceleration because the,F,5.025666805,physics
9118,H,"When a nucleus of uranium-238 emits an alpha particle, left behind is",H,2.261799066,physics
9119,B,"When food is exposed to gamma radiation, the food",G,3.271262179,physics
9120,D,The red glow in the neon tube of an advertising sign is a result of,D,4.087369732,physics
9121,D,The discrete orbits of electrons are best understood when modeled by,H,4.162901196,physics
9122,C,"Hot sand cools off faster at night than does vegetation. Compared with vegetation, sand’s specific heat capacity is",C,1.774450486,physics
9123,C,"According to Coulomb, a pair of charged particles placed twice as close to each other experience a force",A,1.336111177,physics
9124,I,"The difference between dc and ac in electric circuits is that in dc, charges flow",J,3.453728498,physics
9125,F,"When you brush your hair and scrape electrons from your hair, the charge of your hair becomes",F,1.606890297,physics
9126,E,"Compared with radiation from the Sun, terrestrial radiation has a lower",G,3.211388886,physics
9127,D,You wish to put a 1000-kg satellite into a circular orbit 300 km above the earth's surface. How much work must be done to the satellite to put it in orbit? The earth's radius and mass are $R_E}=$ $6.38 \times 10^6 m$ and $m_E=5.97 \times 10^{24} kg$. (Unit: 10^10 J),C,10.285636648,physics
9128,B,A $200-cm^3$ glass flask is filled to the brim with mercury at 20°C How much mercury overflows when the temperature of the system is raised to 100°C. The coefficient of linear expansion of the glass is $0.40 \times 10^{-5} K^{-1}. (Unit: cm^3),G,11.454419081,physics
9129,F,"Find the mass and weight of the air at $20^{\circ} C$ in a living room with a $4.0 m \times 5.0 m$ floor and a ceiling 3.0 m high, and the mass and weight of an equal volume of water. (Unit: 10 ^ 5 N)",F,6.762790107,physics
9130,J,Assume a temperature of 300 K and find the wavelength of the photon necessary to cause an electron to jump from the valence to the conduction band in germanium in nm.,J,5.460756747,physics
9131,D,"Astrophysical theory suggests that a burned-out star whose mass is at least three solar masses will collapse under its own gravity to form a black hole. If it does, the radius of its event horizon is X * 10^3 m, what is X?",D,4.28496639,physics
9132,D,"Sir Lancelot, who weighs 800 N, is assaulting a castle by climbing a uniform ladder that is 5.0 m long and weighs 180 N. The bottom of the ladder rests on a ledge and leans across the moat in equilibrium against a frictionless, vertical castle wall. The ladder makes an angle of with the horizontal. Lancelot pauses onethird of the way up the ladder.  Find the magnitude of the contact force on the base of the ladder. (Unit: N)",I,6.919477116,physics
9133,G,"Electrons used to produce medical x rays are accelerated from rest through a potential difference of 25,000 volts before striking a metal target. Calculate the speed of the electrons in m/s.",A,4.516446004,physics
9134,A,Find the fraction of 7.7-MeV alpha particles that is deflected at an angle of 90° or more from a gold foil of 10^-6 m thickness.,B,20.742265461,physics
9135,I," An automobile with a mass of $1000 \mathrm{~kg}$, including passengers, settles $1.0 \mathrm{~cm}$ closer to the road for every additional $100 \mathrm{~kg}$ of passengers. It is driven with a constant horizontal component of speed $20 \mathrm{~km} / \mathrm{h}$ over a washboard road with sinusoidal bumps. The amplitude and wavelength of the sine curve are $5.0 \mathrm{~cm}$ and $20 \mathrm{~cm}$, respectively. The distance between the front and back wheels is $2.4 \mathrm{~m}$. Find the amplitude of oscillation of the automobile, assuming it moves vertically as an undamped driven harmonic oscillator. Neglect the mass of the wheels and springs and assume that the wheels are always in contact with the road. ",E,16.946321527,physics
9136,None,"A clown is juggling four balls simultaneously. Students use a video tape to determine that it takes the clown $0.9 \mathrm{~s}$ to cycle each ball through his hands (including catching, transferring, and throwing) and to be ready to catch the next ball. What is the minimum vertical speed the clown must throw up each ball? ",E,19.040489654,physics
9137,None,A simple harmonic oscillator consists of a 100-g mass attached to a spring whose force constant is $10^4 \mathrm{dyne} / \mathrm{cm}$. The mass is displaced $3 \mathrm{~cm}$ and released from rest. Calculate the natural frequency $\nu_0$.,D,15.544003474,physics
9138,B,"An Earth satellite has a perigee of $300 \mathrm{~km}$ and an apogee of $3,500 \mathrm{~km}$ above Earth's surface. How far is the satellite above Earth when it has rotated $90^{\circ}$ around Earth from perigee?",I,8.751503407,physics
9139,H,"Find the value of the integral $\int_S(\nabla \times \mathbf{A}) \cdot d \mathbf{a}$ if the vector $\mathbf{A}=y \mathbf{i}+z \mathbf{j}+x \mathbf{k}$ and $S$ is the surface defined by the paraboloid $z=1-x^2-y^2$, where $z \geq 0$.",I,12.232443919,physics
9140,D,"In the blizzard of ' 88 , a rancher was forced to drop hay bales from an airplane to feed her cattle. The plane flew horizontally at $160 \mathrm{~km} / \mathrm{hr}$ and dropped the bales from a height of $80 \mathrm{~m}$ above the flat range. She wanted the bales of hay to land $30 \mathrm{~m}$ behind the cattle so as to not hit them. How far behind the cattle should she push the bales out of the airplane?",D,6.682710804,physics
9141,J,"Perform an explicit calculation of the time average (i.e., the average over one complete period) of the potential energy for a particle moving in an elliptical orbit in a central inverse-square-law force field. Express the result in terms of the force constant of the field and the semimajor axis of the ellipse. ",A,12.609789615,physics
9142,F,"Shot towers were popular in the eighteenth and nineteenth centuries for dropping melted lead down tall towers to form spheres for bullets. The lead solidified while falling and often landed in water to cool the lead bullets. Many such shot towers were built in New York State. Assume a shot tower was constructed at latitude $42^{\circ} \mathrm{N}$, and the lead fell a distance of $27 \mathrm{~m}$. In what direction and how far did the lead bullets land from the direct vertical?",G,7.910520728,physics
9143,D,"To perform a rescue, a lunar landing craft needs to hover just above the surface of the moon, which has a gravitational acceleration of $g / 6$. The exhaust velocity is $2000 \mathrm{~m} / \mathrm{s}$, but fuel amounting to only 20 percent of the total mass may be used. How long can the landing craft hover?",H,18.251427034,physics
9144,I,"A charge distribution that is spherically symmetric but not uniform radially produces an electric field of magnitude $E=K r^4$, directed radially outward from the center of the sphere. Here $r$ is the radial distance from that center, and $K$ is a constant. What is the volume density $\rho$ of the charge distribution?",G,5.671277195,physics
9145,B,A charged cloud system produces an electric field in the air near Earth's surface. A particle of charge $-2.0 \times 10^{-9} \mathrm{C}$ is acted on by a downward electrostatic force of $3.0 \times 10^{-6} \mathrm{~N}$ when placed in this field. What is the magnitude of the electric field? ,B,2.691283151,physics
9146,D,"A neutron consists of one ""up"" quark of charge $+2 e / 3$ and two ""down"" quarks each having charge $-e / 3$. If we assume that the down quarks are $2.6 \times 10^{-15} \mathrm{~m}$ apart inside the neutron, what is the magnitude of the electrostatic force between them? ",D,5.525983236,physics
9147,A,A particle of charge $1.8 \mu \mathrm{C}$ is at the center of a Gaussian cube $55 \mathrm{~cm}$ on edge. What is the net electric flux through the surface?,J,5.908607469,physics
9148,A,Calculate the number of coulombs of positive charge in 250 $\mathrm{cm}^3$ of (neutral) water. (Hint: A hydrogen atom contains one proton; an oxygen atom contains eight protons.),A,5.939159173,physics
9149,I,"In Fig. 21-26, particle 1 of charge $-5.00 q$ and particle 2 of charge $+2.00 q$ are held at separation $L$ on an $x$ axis. If particle 3 of unknown charge $q_3$ is to be located such that the net electrostatic force on it from particles 1 and 2 is zero, what must be the $x$ coordinate of particle 3?",I,11.605125081,physics
9150,F,A coil of 60 ohms inductive reactance in series with a resistance of 25 ohms is connected to an a-c line of 130 volts. What will be the current through the circuit?,F,2.4298483,physics
9151,C,"A helium-cadmium laser emits a beam of light 2 mm in diameter and containing the wavelengths 325 and 488 nm, respectively. At what distance from the laser, assuming diffraction-limited performance and propagation through free space, would these two components be separated by 1 cm?",A,9.357284121,physics
9152,B,"In a hologram interference experiment with a helium-neon laser, the surface under test is illuminated and viewed at normal incidence. If the displacement to be determined is 2500 nm, by how many fringes will it be represented if (a) the displacement is normal to the surface, (b) it is 45° to the normal, and (c) it is in the plane of the surface?",D,5.673984475,physics
9153,B,"Calculate the inversion densityn_j-n_i(g_j/g_i) for a helium-neon laser operating at a wavelength of 6328 A°. The gain constant is 2%permeter, and the temperature of the discharge is 100°C. The lifetime of the upper state against spontaneous emission to the lower state is 10- 7sec.",H,14.332462028,physics
9154,B,"Calculate the frequency of the hydrogen transition n = 101 \rightarrow n = 100, where n represents the principal quantum number.",C,6.331823827,physics
9155,None,"A concave and a convex mirror, each with a radius of 10 cm, face each other at a distance of 20 cm apart from one another. Halfway between them is an object 3 cm high. Find the position and the size of the final image formed by reflection, first at the convex mirror and then at the con-cave mirror.",I,18.88235041,physics
9156,A,A lens is made of borate flint glass for which ѵ (the reciprocal of the dispersive power of the lens-medium) = 55.2. The focal length of the lens for sodium light is 30 inches. Find the distance between the red and blue images of the sun formed by the lens.,A,19.516042968,physics
9157,C,"A single slit, illuminated by red light of 650nm, gives first orderFraunhoferdiffraction minima that have angular distances of \texttheta = 5° from the optic axis. How wide is the slit?",C,4.317288601,physics
9158,B,Find the value of (I / I_0) for the first diagonal maximum of the Fraunhoferdiffraction pattern of a circular aperture.,E,5.083474975,physics
9159,E,"An oscillator which emits high frequency waves at 0.26 GHz is set up in front of a large plane metal reflector. Standing waves are formed with nodes 57.5 cm apart. Neglecting the refractive index of air, compute the velocity of light.",E,2.840090484,physics
9160,A,"Using flint-glass and crown-glass prisms with dispersive powers .031 and .018, respectively, a direct-vision prism is to be designed such that\delta_D=\delta_D', where\delta_Dand\delta_D' represent the mean angles of deviation of the crown-glass and flint-glass prisms, respectively. (a) If the apex angle of the flint-glass prism, A', is 10.0°, find the apex angle of the crown-glass prism, A. (b) Find the net dispersion of the direct-vision prism. (The indices of refraction of the crown-glass and flint-glass prisms are 1.508 and 1.620, respectively.)",D,16.739290513,physics
9161,B,"Calculate the reflectance of a quarter-wave antireflection film, of magnesium fluoride (n = 1.35) coated on an optical glass surface of index 1.52.",A,3.916140783,physics
9162,G,"A particle moves along the curve y = x^3/2 such that its distance from the origin, measured along the curve, is given by s = t^3. Determine the acceleration when t = 2 sec. Units used are inches and seconds.",G,10.302679596,physics
9163,C,"At what wavelength is the spectralemittanceof a blackbody a maximum, if its temperature is a) 500°K, b) 5000°K? c) At what temperature does the maximum spectral emittancelie at a wavelength of 555m\mu, where the eye is most sensitive?",I,4.527262264,physics
9164,D,You’ve made a scientific theory that there is an attractive force between all objects. When will your theory be proven to be correct?,D,5.182989955,physics
9165,H,What is not true of Jupiter's magnetic field?,B,5.808629885,physics
9166,I,Why do Uranus and Neptune have blue methane clouds but Jupiter and Saturn do not?,I,5.850060598,physics
9167,C,How do astronomers think Jupiter generates its internal heat?,C,3.896146482,physics
9168,D,"If the total energy of a particle of mass m is equal to twice its rest energy, then the magnitude of the particle’s relativistic momentum is",D,3.17899887,physics
9169,A,Electromagnetic radiation provides a means to probe aspects of the physical universe. Which of the following statements regarding radiation spectra is NOT correct?,F,5.743435027,physics
9170,B,"A gas cell with an optical path length of 10 cm is placed in one arm of a Michelson interferometer. If the light source for the interferometer is a laser with wavelength 632.2 nm, then 100 fringes are counted as the gas cell is evacuated. What is the index of refraction of the original gas?",A,4.548951538,physics
9171,C,"The driver of a police car hears an echo of the car’s siren from a wall toward which the car is moving with a speed of 3.5 m/s. If the speed of sound is 350 m/s and the frequency of the siren is 600 Hz, the driver hears the echo at a frequency nearest to which of the following?",F,4.840491654,physics
9172,J,"The energy required to remove both electrons from the helium atom in its ground state is 79.0 eV. How much energy is required to ionize helium (i.e., to remove one electron)?",J,3.618332801,physics
9173,J,"The hydrogen lines observed in the spectrum of the quasar 3C9 are shifted so far into the red that their wavelengths are three times as long as those observed in the light from hydrogen atoms at rest in a laboratory on Earth. If it is assumed that the shift is entirely due to the relative motion of 3C9 and Earth, the relative speed of the quasar is",C,5.442523814,physics
9174,H,What equal positive charges would have to be placed on Earth and on the Moon to neutralize their gravitational attraction?,H,9.060910211,physics
9175,G,A hiker caught in a thunderstorm loses heat when her clothing becomes wet. She is packing emergency rations that if completely metabolized will release $35 \mathrm{~kJ}$ of heat per gram of rations consumed. How much rations must the hiker consume to avoid a reduction in body temperature of $2.5 \mathrm{~K}$ as a result of heat loss? Assume the heat capacity of the body equals that of water and that the hiker weighs $51 \mathrm{~kg}$.,G,5.307080747,physics
9176,A,"The thermal conductivities of acetylene $\left(\mathrm{C}_2 \mathrm{H}_2\right)$ and $\mathrm{N}_2$ at $273 \mathrm{~K}$ and $1 \mathrm{~atm}$ are 0.01866 and $0.0240 \mathrm{~J} \mathrm{~K}^{-1} \mathrm{~m}^{-1} \mathrm{~s}^{-1}$, respectively. Based on these data, what is the ratio of the collisional cross section of acetylene relative to $\mathrm{N}_2$ ?",E,4.499618953,physics
9177,B,One gram of water (1 cm^3) becomes 1671 cm^3 of steam when boiled at a pressure of 1 atm. The heat of vaporization at this pressure is 539 cal/gm. Compute the external work and the increase in internal energy.,E,12.677138899,physics
9178,C,"Find the entropy rise ∆S of an ideal gas of N molecules occupying a volume V_1, when it expands to a volume V_2 under constant pressure.",D,2.925557189,physics
9179,I,"Two equal conducting spheres of negligible size are charged with 16.0 × 10^\rule{1em}{1pt}14C and \rule{1em}{1pt}6.4 × 10^\rule{1em}{1pt}14 C, re-spectively, and are placed 20 cm apart. They are then moved to a distance of 50 cm apart. Compare the forces between them in the two positions. The spheres are connected by a thin wire. What force does each now exert on the other?",G,16.03257805,physics
9180,F,An observer moves past a meter stick at a velocity that is one-half the velocity of light. What length does he measure for the meter stick?,F,3.43850485,physics
9181,B,"(a) What is the magnitude of the electric field at a distance of 1\AA (= 10^\rule{1em}{1pt}8 cm) from a proton? (b) What is the potential at this point? (c) What is the potential difference, in volts, between positions 1 and 0.2 \AA from a proton?",A,14.321813235,physics
9182,F,How much heat is produced in 5 minutes by an electric iron which draws 5 amperes from a 120-volt line?,F,2.975624451,physics
9183,G,The engine of a jet aircraft develops a thrust of 3000 lb. What horsepower does it develop at a velocity of 600 mi/hr = 800 ft/sec?,H,3.422431684,physics
9184,D,Find the energy equivalent to 1amu.,D,1.802199795,physics
9185,J,A car engine working at the rate of 33 horsepower is moving the car at a rate of 45 mi/hr. What force is the engine exerting?,J,3.396797682,physics
9186,B,"A bricklayer is supplied with bricks by his mate who is 10 ft below him, the mate tossing the bricks vertically upward. If the bricks have a speed of 6 ft/s when they reach the bricklayer, what percentage of the energy used up by the mate serves no useful purpose?",B,14.626758118,physics
9187,G,"If an atom remains in an excited state for 10^-8 sec, what is the uncertainty in the energy of that state?",E,3.223262633,physics
9188,A,"A differential hoist is used to lift a load of 450 pounds. If the larger wheel of the hoist has 9 slots and the smaller wheel 8 slots and if the efficiency of the hoist is 33 (1/3)%, what is the effort required to raise the load?",D,20.708442999,physics
9189,E,Calculate the minimum photon energy (in electron volts) required to create a real electron-positron pair. Express all numbers to four signi-ficant figures.,J,4.943094232,physics
9190,A,"A laser emits a monochromatic light beam, of wavelength \lambda, which falls normally on a mirror moving at velocity V. What is the beat frequency between the incident and reflected light?",F,4.807670934,physics
9191,D,A projector with a lens of 40 cm focal length illuminates an object slide 4.0 cm long and throws an image upon a screen 20 m from the lens. What is the size of the pro-jected image?,B,4.525717319,physics
9192,C,"Consider the decay of the positively chargedpion, \pi^+ . Pion \ding{217}muon+ neutrino. The energy equivalent of the mass of thepionis about 140 MeV, and themuonand neutrino produced in the decay have rest masses corresponding to energies of 106MeVand zero, respect-ively. How much kinetic energy is available to the particles created in the decay?",C,2.532835718,physics
9193,D,"A solution containingradiophosphorus, P^32 , which is a \beta- emitter with a half-life of 14 days, surrounds a Geiger counter which records 10^3 counts per minute. If the same experiment is performed 28 days later, what counting rate will be obtained?",D,3.003270281,physics
9194,C,A man has a concave shaving mirror whose focal. length is 20 in. How far should the mirror be held from his face in order to give an image of two-fold magnification?,C,3.342890642,physics
9195,E,A grain of sand has a mass of 10^-5 gram. Through what heightmust it fall from rest in order to have a kinetic energy equalto the energy of a quantum of visible light with a frequencyof 5 × 10^14 sec^-1 ?,E,4.798373217,physics
9196,D,Find the force acting on the bottom of an aquarium having a base 1 foot by 2 feet and containing water to a depth of one foot.,D,3.595800786,physics
9197,G,"A 1000-gram mass slides down an inclined plane 81 centi-meters long in 0.60 seconds, starting from rest. What is the force acting on the 1000 grams?",G,4.032835527,physics
9198,D,A skier is filmed by a motion-picture photographer who notices him traveling down a ski run. The skier travels 36 ft during the fourth second of the filming and 48 ft during the sixth second. What distance did he cover in the eight seconds of filming? Assume that the acceleration is uniform throughout.,D,18.41600618,physics
9199,E,An automobile traveling at a speed of 30 mi/hr accelerates uniformly to a speed of 60 mi/hr in 10 sec. How far does the automobile travel during the time of accelera-tion?,E,3.422005869,physics
9200,D,What is the centripetal force required to cause a 3200 pound car to go around a curve of 880-ft radius at a speed of 60 mph?,E,9.637420747,physics
9201,J,"An airplane drops a payload while traveling due north, parallel to the ground, at a constant speed of 100 m/s. If air resistance is neglected, what is the velocity of the payload relative to the plane 4.0 s after it is released?",G,3.300363523,physics
9202,H,Standing waves are produced by a 100-Hz generator in a string of fixed length. The tension in the string is increased until a new set of standing waves is produced. Will the wavelength of the new standing waves be greater than or less than the wavelength of the original standing waves?,F,2.822560867,physics
9203,F,A 1-kg object is released from rest at the top of a rough-surfaced incline. The object slides without rotating to the bottom of the incline. The object’s kinetic energy at the bottom must be,F,3.49543992,physics
9204,I,A small cart of mass m is initially at rest. It collides elastically with a large cart of mass 4m and velocity v. The large cart loses half its kinetic energy to the little cart. The little cart now has a velocity of,I,14.467971681,physics
9205,B,"An object of mass 2 kg is acted upon by three external forces, each of magnitude 4 N. Which of the following could NOT be the resulting acceleration of the object?",H,15.426467595,physics
